"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","session","sex","handedness","age","responses","test_part","condition","correct_response","angle","correct"
"23208","<p>Mental Rotation Experiment.</p> <p>Dr&uuml;cke eine beliebige Taste, um anzufangen.</p>","72","html-keyboard-response","0","23211","0.0-0.0","RHGA","1","f","rechts","19","","","","","",""
"3304","","","survey-text","1","26516","0.0-1.0","RHGA","1","f","rechts","19","{""Q0"":""RHGA""}","","","","",""
"2537","","","survey-text","2","29054","0.0-2.0","RHGA","1","f","rechts","19","{""Q0"":""1""}","","","","",""
"3907","","","survey-multi-choice","3","32963","0.0-3.0","RHGA","1","f","rechts","19","{""Q0"":""f"",""Q1"":""rechts""}","","","","",""
"2809","","","survey-text","4","35774","0.0-4.0","RHGA","1","f","rechts","19","{""Q0"":""19""}","","","","",""
"48552","<p> Stell dir vor, dass du vor einem runden Tisch stehst, auf dem sich ein blauer Ball am Tischrand befindet. Entlang des Tischrands ist jeweils ein verschieden langer Pfeil. Nun bewegst du dich entlang dieses Pfeils bis an seine Spitze. Wenn du am Ende des Pfeils angekommen bist, schau zur Tischmitte. </p> <img src='img/90_180.png'></img> <br> <p>Entscheide dann, ob der Ball von deiner neuen (vorgestellten) Position links oder rechts von dir liegt.</p> <p>Dr&uuml;cke die <strong>'f'</strong>-Taste f&uuml;r links, die <strong>'j'</strong>-Taste f&uuml;r rechts.</p> <br><p> Das Bild wird jeweils 1 Sekunde lang pr&auml;sentiert. Du hast 3 Sekunden Zeit eine Entscheidung zu treffen.</p>","74","html-keyboard-response","5","84327","0.0-5.0","RHGA","1","f","rechts","19","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","6","85729","0.0-6.0-0.0","RHGA","1","f","rechts","19","","fixation","","","",""
"1236","img/120_150.png","70","image-keyboard-response","7","86967","0.0-6.0-1.0","RHGA","1","f","rechts","19","","","self","f","120","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","8","87318","0.0-6.0-0.1","RHGA","1","f","rechts","19","","fixation","","","",""
"817","img/150_180.png","74","image-keyboard-response","9","88137","0.0-6.0-1.1","RHGA","1","f","rechts","19","","","self","j","150","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","10","88438","0.0-6.0-0.2","RHGA","1","f","rechts","19","","fixation","","","",""
"1257","img/60_210.png","74","image-keyboard-response","11","89696","0.0-6.0-1.2","RHGA","1","f","rechts","19","","","self","j","60","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","12","89998","0.0-6.0-0.3","RHGA","1","f","rechts","19","","fixation","","","",""
"1243","img/120_270.png","70","image-keyboard-response","13","91243","0.0-6.0-1.3","RHGA","1","f","rechts","19","","","self","j","120","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","14","91744","0.0-6.0-0.4","RHGA","1","f","rechts","19","","fixation","","","",""
"1587","img/120_330.png","70","image-keyboard-response","15","93332","0.0-6.0-1.4","RHGA","1","f","rechts","19","","","self","f","120","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","16","93633","0.0-6.0-0.5","RHGA","1","f","rechts","19","","fixation","","","",""
"1086","img/60_180.png","74","image-keyboard-response","17","94721","0.0-6.0-1.5","RHGA","1","f","rechts","19","","","self","j","60","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","18","95222","0.0-6.0-0.6","RHGA","1","f","rechts","19","","fixation","","","",""
"1182","img/90_30.png","70","image-keyboard-response","19","96405","0.0-6.0-1.6","RHGA","1","f","rechts","19","","","self","j","90","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","20","96905","0.0-6.0-0.7","RHGA","1","f","rechts","19","","fixation","","","",""
"1395","img/120_90.png","70","image-keyboard-response","21","98301","0.0-6.0-1.7","RHGA","1","f","rechts","19","","","self","f","120","true"
