"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","session","sex","handedness","age","responses","test_part","condition","correct_response","angle","correct"
"3834","<p>Mental Rotation Experiment.</p> <p>Dr&uuml;cke eine beliebige Taste, um anzufangen.</p>","70","html-keyboard-response","0","3840","0.0-0.0","RHGA","1","f","rechts","19","","","","","",""
"6966","","","survey-text","1","10808","0.0-1.0","RHGA","1","f","rechts","19","{""Q0"":""RHGA""}","","","","",""
"2070","","","survey-text","2","12879","0.0-2.0","RHGA","1","f","rechts","19","{""Q0"":""1""}","","","","",""
"13353","","","survey-multi-choice","3","26236","0.0-3.0","RHGA","1","f","rechts","19","{""Q0"":""f"",""Q1"":""rechts""}","","","","",""
"3904","","","survey-text","4","30141","0.0-4.0","RHGA","1","f","rechts","19","{""Q0"":""19""}","","","","",""
"10197","<p>Stell dir vor, dass du vor einem runden Tisch stehst, auf dem sich ein blauer Ball am Tischrand befindet. Entlang des Tischrands ist jeweils ein verschieden langer Pfeil. Nun bleibst du an deinem Platz vor dem Tisch und rotierst den Tisch entlang des Pfeils (gleiche Richtung und LÃ¤nge). </p> <img src='img/30_180.png'></img> <br><p> Nachdem du diese (vorgestellte) Rotation durchgef&uuml;hrt hast, schau in Richtung der Tischmitte, und entscheide dann, ob der Ball links oder rechts von dir liegt.</p> <p>Dr&uuml;cke die <strong>'f'</strong>-Taste f&uuml;r links, die <strong>'j'</strong>-Taste f&uuml;r rechts.</p><br><p> Das Bild wird jeweils 1 Sekunde lang pr&auml;sentiert. Du hast 3 Sekunden Zeit eine Entscheidung zu treffen.</p>","70","html-keyboard-response","5","40340","0.0-5.0","RHGA","1","f","rechts","19","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","6","41792","0.0-6.0-0.0","RHGA","1","f","rechts","19","","fixation","","","",""
"721","img/30_300.png","70","image-keyboard-response","7","42515","0.0-6.0-1.0","RHGA","1","f","rechts","19","","","object","f","30","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","8","42816","0.0-6.0-0.1","RHGA","1","f","rechts","19","","fixation","","","",""
"1003","img/L120_180.png","70","image-keyboard-response","9","43821","0.0-6.0-1.1","RHGA","1","f","rechts","19","","","object","j","120","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","10","44122","0.0-6.0-0.2","RHGA","1","f","rechts","19","","fixation","","","",""
"862","img/120_330.png","70","image-keyboard-response","11","44985","0.0-6.0-1.2","RHGA","1","f","rechts","19","","","object","j","120","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","12","45336","0.0-6.0-0.3","RHGA","1","f","rechts","19","","fixation","","","",""
"1178","img/120_180.png","74","image-keyboard-response","13","46514","0.0-6.0-1.3","RHGA","1","f","rechts","19","","","object","f","120","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","14","46816","0.0-6.0-0.4","RHGA","1","f","rechts","19","","fixation","","","",""
"920","img/120_270.png","74","image-keyboard-response","15","47737","0.0-6.0-1.4","RHGA","1","f","rechts","19","","","object","j","120","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","16","48088","0.0-6.0-0.5","RHGA","1","f","rechts","19","","fixation","","","",""
"1229","img/60_180.png","70","image-keyboard-response","17","49318","0.0-6.0-1.5","RHGA","1","f","rechts","19","","","object","f","60","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","18","49820","0.0-6.0-0.6","RHGA","1","f","rechts","19","","fixation","","","",""
"821","img/30_180.png","70","image-keyboard-response","19","50641","0.0-6.0-1.6","RHGA","1","f","rechts","19","","","object","f","30","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","20","50993","0.0-6.0-0.7","RHGA","1","f","rechts","19","","fixation","","","",""
"762","img/0_300.png","70","image-keyboard-response","21","51757","0.0-6.0-1.7","RHGA","1","f","rechts","19","","","object","f","0","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","22","52258","0.0-6.0-0.8","RHGA","1","f","rechts","19","","fixation","","","",""
"869","img/90_30.png","74","image-keyboard-response","23","53128","0.0-6.0-1.8","RHGA","1","f","rechts","19","","","object","f","90","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","24","53429","0.0-6.0-0.9","RHGA","1","f","rechts","19","","fixation","","","",""
"948","img/0_90.png","74","image-keyboard-response","25","54378","0.0-6.0-1.9","RHGA","1","f","rechts","19","","","object","j","0","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","26","54829","0.0-6.0-0.10","RHGA","1","f","rechts","19","","fixation","","","",""
"882","img/90_120.png","70","image-keyboard-response","27","55712","0.0-6.0-1.10","RHGA","1","f","rechts","19","","","object","j","90","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","28","56213","0.0-6.0-0.11","RHGA","1","f","rechts","19","","fixation","","","",""
"754","img/L60_180.png","74","image-keyboard-response","29","56969","0.0-6.0-1.11","RHGA","1","f","rechts","19","","","object","j","60","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","30","57370","0.0-6.0-0.12","RHGA","1","f","rechts","19","","fixation","","","",""
