"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","session","sex","handedness","age","responses","test_part","condition","correct_response","angle","correct"
"2145","<p>Mental Rotation Experiment.</p> <p>Dr&uuml;cke eine beliebige Taste, um anzufangen.</p>","72","html-keyboard-response","0","2150","0.0-0.0","LAJU","2","f","rechts","24","","","","","",""
"3019","","","survey-text","1","5170","0.0-1.0","LAJU","2","f","rechts","24","{""Q0"":""LAJU""}","","","","",""
"1519","","","survey-text","2","6689","0.0-2.0","LAJU","2","f","rechts","24","{""Q0"":""2""}","","","","",""
"2645","","","survey-multi-choice","3","9336","0.0-3.0","LAJU","2","f","rechts","24","{""Q0"":""f"",""Q1"":""rechts""}","","","","",""
"1311","","","survey-text","4","10648","0.0-4.0","LAJU","2","f","rechts","24","{""Q0"":""24""}","","","","",""
"155373","<p>Stell dir vor, dass du vor einem runden Tisch stehst, auf dem sich ein blauer Ball am Tischrand befindet. Entlang des Tischrands ist jeweils ein verschieden langer Pfeil. Nun bleibst du an deinem Platz vor dem Tisch und rotierst den Tisch entlang des Pfeils (gleiche Richtung und LÃ¤nge). </p> <img src='img/30_180.png'></img> <br><p> Nachdem du diese (vorgestellte) Rotation durchgef&uuml;hrt hast, schau in Richtung der Tischmitte, und entscheide dann, ob der Ball links oder rechts von dir liegt.</p> <p>Dr&uuml;cke die <strong>'f'</strong>-Taste f&uuml;r links, die <strong>'j'</strong>-Taste f&uuml;r rechts.</p><br><p> Das Bild wird jeweils 1 Sekunde lang pr&auml;sentiert. Du hast 3 Sekunden Zeit eine Entscheidung zu treffen.</p>","74","html-keyboard-response","5","166022","0.0-5.0","LAJU","2","f","rechts","24","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","6","167526","0.0-6.0-0.0","LAJU","2","f","rechts","24","","fixation","","","",""
"2093","img/L90_180.png","70","image-keyboard-response","7","169620","0.0-6.0-1.0","LAJU","2","f","rechts","24","","","object","j","90","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","8","170122","0.0-6.0-0.1","LAJU","2","f","rechts","24","","fixation","","","",""
"1554","img/90_120.png","74","image-keyboard-response","9","171677","0.0-6.0-1.1","LAJU","2","f","rechts","24","","","object","j","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","10","172178","0.0-6.0-0.2","LAJU","2","f","rechts","24","","fixation","","","",""
"null","img/120_330.png","null","image-keyboard-response","11","175181","0.0-6.0-1.2","LAJU","2","f","rechts","24","","","object","j","120","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","12","175583","0.0-6.0-0.3","LAJU","2","f","rechts","24","","fixation","","","",""
"2833","img/30_60.png","74","image-keyboard-response","13","178417","0.0-6.0-1.3","LAJU","2","f","rechts","24","","","object","j","30","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","14","178868","0.0-6.0-0.4","LAJU","2","f","rechts","24","","fixation","","","",""
"null","img/120_30.png","null","image-keyboard-response","15","181871","0.0-6.0-1.4","LAJU","2","f","rechts","24","","","object","f","120","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","16","182223","0.0-6.0-0.5","LAJU","2","f","rechts","24","","fixation","","","",""
"1655","img/60_30.png","70","image-keyboard-response","17","183879","0.0-6.0-1.5","LAJU","2","f","rechts","24","","","object","f","60","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","18","184280","0.0-6.0-0.6","LAJU","2","f","rechts","24","","fixation","","","",""
"2205","img/60_180.png","70","image-keyboard-response","19","186488","0.0-6.0-1.6","LAJU","2","f","rechts","24","","","object","f","60","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","20","186939","0.0-6.0-0.7","LAJU","2","f","rechts","24","","fixation","","","",""
"2362","img/60_150.png","74","image-keyboard-response","21","189304","0.0-6.0-1.7","LAJU","2","f","rechts","24","","","object","j","60","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","22","189655","0.0-6.0-0.8","LAJU","2","f","rechts","24","","fixation","","","",""
"2194","img/30_180.png","70","image-keyboard-response","23","191851","0.0-6.0-1.8","LAJU","2","f","rechts","24","","","object","f","30","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","24","192302","0.0-6.0-0.9","LAJU","2","f","rechts","24","","fixation","","","",""
"1458","img/30_240.png","74","image-keyboard-response","25","193762","0.0-6.0-1.9","LAJU","2","f","rechts","24","","","object","f","30","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","26","194063","0.0-6.0-0.10","LAJU","2","f","rechts","24","","fixation","","","",""
"1669","img/90_210.png","74","image-keyboard-response","27","195733","0.0-6.0-1.10","LAJU","2","f","rechts","24","","","object","f","90","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","28","196135","0.0-6.0-0.11","LAJU","2","f","rechts","24","","fixation","","","",""
"1322","img/90_240.png","74","image-keyboard-response","29","197458","0.0-6.0-1.11","LAJU","2","f","rechts","24","","","object","f","90","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","30","197760","0.0-6.0-0.12","LAJU","2","f","rechts","24","","fixation","","","",""
"1953","img/150_270.png","74","image-keyboard-response","31","199714","0.0-6.0-1.12","LAJU","2","f","rechts","24","","","object","j","150","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","32","200016","0.0-6.0-0.13","LAJU","2","f","rechts","24","","fixation","","","",""
"1443","img/30_120.png","74","image-keyboard-response","33","201460","0.0-6.0-1.13","LAJU","2","f","rechts","24","","","object","j","30","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","34","201962","0.0-6.0-0.14","LAJU","2","f","rechts","24","","fixation","","","",""
"2395","img/90_300.png","74","image-keyboard-response","35","204358","0.0-6.0-1.14","LAJU","2","f","rechts","24","","","object","j","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","36","204860","0.0-6.0-0.15","LAJU","2","f","rechts","24","","fixation","","","",""
"845","img/0_210.png","70","image-keyboard-response","37","205706","0.0-6.0-1.15","LAJU","2","f","rechts","24","","","object","f","0","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","38","206208","0.0-6.0-0.16","LAJU","2","f","rechts","24","","fixation","","","",""
"1085","img/L150_180.png","74","image-keyboard-response","39","207294","0.0-6.0-1.16","LAJU","2","f","rechts","24","","","object","j","150","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","40","207646","0.0-6.0-0.17","LAJU","2","f","rechts","24","","fixation","","","",""
"1151","img/150_120.png","74","image-keyboard-response","41","208798","0.0-6.0-1.17","LAJU","2","f","rechts","24","","","object","f","150","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","42","209250","0.0-6.0-0.18","LAJU","2","f","rechts","24","","fixation","","","",""
