"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","session","sex","handedness","age","responses","test_part","condition","correct_response","angle","correct"
"3363","<p>Mental Rotation Experiment.</p> <p>Dr&uuml;cke eine beliebige Taste, um anzufangen.</p>","70","html-keyboard-response","0","3367","0.0-0.0","LIGR","3","f","rechts","24","","","","","",""
"2866","","","survey-text","1","6235","0.0-1.0","LIGR","3","f","rechts","24","{""Q0"":""LIGR""}","","","","",""
"1594","","","survey-text","2","7830","0.0-2.0","LIGR","3","f","rechts","24","{""Q0"":""3""}","","","","",""
"2974","","","survey-multi-choice","3","10805","0.0-3.0","LIGR","3","f","rechts","24","{""Q0"":""f"",""Q1"":""rechts""}","","","","",""
"2404","","","survey-text","4","13210","0.0-4.0","LIGR","3","f","rechts","24","{""Q0"":""24""}","","","","",""
"112853","<p> Stell dir vor, dass du vor einem runden Tisch stehst, auf dem sich ein blauer Ball am Tischrand befindet. Entlang des Tischrands ist jeweils ein verschieden langer Pfeil. Nun bewegst du dich entlang dieses Pfeils bis an seine Spitze. Wenn du am Ende des Pfeils angekommen bist, schau zur Tischmitte. </p> <img src='img/90_180.png'></img> <br> <p>Entscheide dann, ob der Ball von deiner neuen (vorgestellten) Position links oder rechts von dir liegt.</p> <p>Dr&uuml;cke die <strong>'f'</strong>-Taste f&uuml;r links, die <strong>'j'</strong>-Taste f&uuml;r rechts.</p> <br><p> Das Bild wird jeweils 1 Sekunde lang pr&auml;sentiert. Du hast 3 Sekunden Zeit eine Entscheidung zu treffen.</p>","32","html-keyboard-response","5","126065","0.0-5.0","LIGR","3","f","rechts","24","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","6","127570","0.0-6.0-0.0","LIGR","3","f","rechts","24","","fixation","","","",""
"814","img/L90_180.png","70","image-keyboard-response","7","128386","0.0-6.0-1.0","LIGR","3","f","rechts","24","","","self","f","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","8","128888","0.0-6.0-0.1","LIGR","3","f","rechts","24","","fixation","","","",""
"1525","img/30_60.png","74","image-keyboard-response","9","130414","0.0-6.0-1.1","LIGR","3","f","rechts","24","","","self","j","30","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","10","130816","0.0-6.0-0.2","LIGR","3","f","rechts","24","","fixation","","","",""
"777","img/150_90.png","70","image-keyboard-response","11","131595","0.0-6.0-1.2","LIGR","3","f","rechts","24","","","self","f","150","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","12","132097","0.0-6.0-0.3","LIGR","3","f","rechts","24","","fixation","","","",""
"763","img/150_240.png","74","image-keyboard-response","13","132860","0.0-6.0-1.3","LIGR","3","f","rechts","24","","","self","j","150","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","14","133362","0.0-6.0-0.4","LIGR","3","f","rechts","24","","fixation","","","",""
"780","img/120_270.png","74","image-keyboard-response","15","134143","0.0-6.0-1.4","LIGR","3","f","rechts","24","","","self","j","120","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","16","134645","0.0-6.0-0.5","LIGR","3","f","rechts","24","","fixation","","","",""
"661","img/0_90.png","74","image-keyboard-response","17","135307","0.0-6.0-1.5","LIGR","3","f","rechts","24","","","self","j","0","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","18","135608","0.0-6.0-0.6","LIGR","3","f","rechts","24","","fixation","","","",""
"655","img/0_210.png","70","image-keyboard-response","19","136265","0.0-6.0-1.6","LIGR","3","f","rechts","24","","","self","f","0","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","20","136666","0.0-6.0-0.7","LIGR","3","f","rechts","24","","fixation","","","",""
"561","img/0_240.png","70","image-keyboard-response","21","137228","0.0-6.0-1.7","LIGR","3","f","rechts","24","","","self","f","0","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","22","137730","0.0-6.0-0.8","LIGR","3","f","rechts","24","","fixation","","","",""
"757","img/30_270.png","70","image-keyboard-response","23","138488","0.0-6.0-1.8","LIGR","3","f","rechts","24","","","self","f","30","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","24","138890","0.0-6.0-0.9","LIGR","3","f","rechts","24","","fixation","","","",""
"1083","img/60_270.png","70","image-keyboard-response","25","139975","0.0-6.0-1.9","LIGR","3","f","rechts","24","","","self","f","60","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","26","140327","0.0-6.0-0.10","LIGR","3","f","rechts","24","","fixation","","","",""
"715","img/90_150.png","70","image-keyboard-response","27","141043","0.0-6.0-1.10","LIGR","3","f","rechts","24","","","self","f","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","28","141495","0.0-6.0-0.11","LIGR","3","f","rechts","24","","fixation","","","",""
"658","img/90_120.png","70","image-keyboard-response","29","142154","0.0-6.0-1.11","LIGR","3","f","rechts","24","","","self","f","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","30","142456","0.0-6.0-0.12","LIGR","3","f","rechts","24","","fixation","","","",""
"947","img/90_330.png","70","image-keyboard-response","31","143404","0.0-6.0-1.12","LIGR","3","f","rechts","24","","","self","f","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","32","143756","0.0-6.0-0.13","LIGR","3","f","rechts","24","","fixation","","","",""
"953","img/0_30.png","74","image-keyboard-response","33","144711","0.0-6.0-1.13","LIGR","3","f","rechts","24","","","self","j","0","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","34","145112","0.0-6.0-0.14","LIGR","3","f","rechts","24","","fixation","","","",""
"824","img/150_300.png","74","image-keyboard-response","35","145937","0.0-6.0-1.14","LIGR","3","f","rechts","24","","","self","j","150","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","36","146439","0.0-6.0-0.15","LIGR","3","f","rechts","24","","fixation","","","",""
"617","img/150_270.png","74","image-keyboard-response","37","147057","0.0-6.0-1.15","LIGR","3","f","rechts","24","","","self","j","150","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","38","147359","0.0-6.0-0.16","LIGR","3","f","rechts","24","","fixation","","","",""
"711","img/90_180.png","74","image-keyboard-response","39","148070","0.0-6.0-1.16","LIGR","3","f","rechts","24","","","self","j","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","40","148522","0.0-6.0-0.17","LIGR","3","f","rechts","24","","fixation","","","",""
"815","img/60_150.png","70","image-keyboard-response","41","149338","0.0-6.0-1.17","LIGR","3","f","rechts","24","","","self","f","60","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","42","149790","0.0-6.0-0.18","LIGR","3","f","rechts","24","","fixation","","","",""
"796","img/0_150.png","74","image-keyboard-response","43","150588","0.0-6.0-1.18","LIGR","3","f","rechts","24","","","self","j","0","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","44","150889","0.0-6.0-0.19","LIGR","3","f","rechts","24","","fixation","","","",""
"756","img/L60_180.png","70","image-keyboard-response","45","151647","0.0-6.0-1.19","LIGR","3","f","rechts","24","","","self","f","60","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","46","152148","0.0-6.0-0.20","LIGR","3","f","rechts","24","","fixation","","","",""
"826","img/L30_180.png","70","image-keyboard-response","47","152977","0.0-6.0-1.20","LIGR","3","f","rechts","24","","","self","f","30","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","48","153478","0.0-6.0-0.21","LIGR","3","f","rechts","24","","fixation","","","",""
"624","img/L120_180.png","70","image-keyboard-response","49","154104","0.0-6.0-1.21","LIGR","3","f","rechts","24","","","self","f","120","true"
