"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","session","sex","handedness","age","responses","test_part","condition","correct_response","angle","correct"
"17308","<p>Mental Rotation Experiment.</p> <p>Dr&uuml;cke eine beliebige Taste, um anzufangen.</p>","32","html-keyboard-response","0","17315","0.0-0.0","FAHU","3","m","rechts","23","","","","","",""
"5201","","","survey-text","1","22516","0.0-1.0","FAHU","3","m","rechts","23","{""Q0"":""FAHU""}","","","","",""
"260473","","","survey-text","2","282989","0.0-2.0","FAHU","3","m","rechts","23","{""Q0"":""3""}","","","","",""
"28680","","","survey-multi-choice","3","311672","0.0-3.0","FAHU","3","m","rechts","23","{""Q0"":""m"",""Q1"":""rechts""}","","","","",""
"5952","","","survey-text","4","317625","0.0-4.0","FAHU","3","m","rechts","23","{""Q0"":""23""}","","","","",""
"26113","<p> Stell dir vor, dass du vor einem runden Tisch stehst, auf dem sich ein blauer Ball am Tischrand befindet. Entlang des Tischrands ist jeweils ein verschieden langer Pfeil. Nun bewegst du dich entlang dieses Pfeils bis an seine Spitze. Wenn du am Ende des Pfeils angekommen bist, schau zur Tischmitte. </p> <img src='img/90_180.png'></img> <br> <p>Entscheide dann, ob der Ball von deiner neuen (vorgestellten) Position links oder rechts von dir liegt.</p> <p>Dr&uuml;cke die <strong>'f'</strong>-Taste f&uuml;r links, die <strong>'j'</strong>-Taste f&uuml;r rechts.</p> <br><p> Das Bild wird jeweils 1 Sekunde lang pr&auml;sentiert. Du hast 3 Sekunden Zeit eine Entscheidung zu treffen.</p>","32","html-keyboard-response","5","343739","0.0-5.0","FAHU","3","m","rechts","23","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","6","345045","0.0-6.0-0.0","FAHU","3","m","rechts","23","","fixation","","","",""
"903","img/30_300.png","70","image-keyboard-response","7","345950","0.0-6.0-1.0","FAHU","3","m","rechts","23","","","self","f","30","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","8","346456","0.0-6.0-0.1","FAHU","3","m","rechts","23","","fixation","","","",""
"814","img/L60_180.png","70","image-keyboard-response","9","347271","0.0-6.0-1.1","FAHU","3","m","rechts","23","","","self","f","60","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","10","347623","0.0-6.0-0.2","FAHU","3","m","rechts","23","","fixation","","","",""
"742","img/120_210.png","74","image-keyboard-response","11","348366","0.0-6.0-1.2","FAHU","3","m","rechts","23","","","self","j","120","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","12","348668","0.0-6.0-0.3","FAHU","3","m","rechts","23","","fixation","","","",""
"648","img/90_120.png","70","image-keyboard-response","13","349317","0.0-6.0-1.3","FAHU","3","m","rechts","23","","","self","f","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","14","349819","0.0-6.0-0.4","FAHU","3","m","rechts","23","","fixation","","","",""
"527","img/60_180.png","74","image-keyboard-response","15","350346","0.0-6.0-1.4","FAHU","3","m","rechts","23","","","self","j","60","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","16","350700","0.0-6.0-0.5","FAHU","3","m","rechts","23","","fixation","","","",""
"597","img/60_90.png","70","image-keyboard-response","17","351297","0.0-6.0-1.5","FAHU","3","m","rechts","23","","","self","j","60","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","18","351702","0.0-6.0-0.6","FAHU","3","m","rechts","23","","fixation","","","",""
"803","img/150_60.png","70","image-keyboard-response","19","352506","0.0-6.0-1.6","FAHU","3","m","rechts","23","","","self","f","150","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","20","352961","0.0-6.0-0.7","FAHU","3","m","rechts","23","","fixation","","","",""
"650","img/120_150.png","70","image-keyboard-response","21","353612","0.0-6.0-1.7","FAHU","3","m","rechts","23","","","self","f","120","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","22","354117","0.0-6.0-0.8","FAHU","3","m","rechts","23","","fixation","","","",""
"568","img/0_150.png","74","image-keyboard-response","23","354686","0.0-6.0-1.8","FAHU","3","m","rechts","23","","","self","j","0","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","24","355041","0.0-6.0-0.9","FAHU","3","m","rechts","23","","fixation","","","",""
"636","img/60_150.png","70","image-keyboard-response","25","355677","0.0-6.0-1.9","FAHU","3","m","rechts","23","","","self","f","60","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","26","356182","0.0-6.0-0.10","FAHU","3","m","rechts","23","","fixation","","","",""
