"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","session","sex","handedness","age","responses","test_part","condition","correct_response","angle","correct"
"1396","<p>Mental Rotation Experiment.</p> <p>Dr&uuml;cke eine beliebige Taste, um anzufangen.</p>","13","html-keyboard-response","0","1440","0.0-0.0","SOBA","4","f","rechts","21","","","","","",""
"4918","","","survey-text","1","6361","0.0-1.0","SOBA","4","f","rechts","21","{""Q0"":""SOBA""}","","","","",""
"2817","","","survey-text","2","9179","0.0-2.0","SOBA","4","f","rechts","21","{""Q0"":""4""}","","","","",""
"5284","","","survey-multi-choice","3","14468","0.0-3.0","SOBA","4","f","rechts","21","{""Q0"":""f"",""Q1"":""rechts""}","","","","",""
"2731","","","survey-text","4","17201","0.0-4.0","SOBA","4","f","rechts","21","{""Q0"":""21""}","","","","",""
"44235","<p>Stell dir vor, dass du vor einem runden Tisch stehst, auf dem sich ein blauer Ball am Tischrand befindet. Entlang des Tischrands ist jeweils ein verschieden langer Pfeil. Nun bleibst du an deinem Platz vor dem Tisch und rotierst den Tisch entlang des Pfeils (gleiche Richtung und LÃ¤nge). </p> <img src='img/30_180.png'></img> <br><p> Nachdem du diese (vorgestellte) Rotation durchgef&uuml;hrt hast, schau in Richtung der Tischmitte, und entscheide dann, ob der Ball links oder rechts von dir liegt.</p> <p>Dr&uuml;cke die <strong>'f'</strong>-Taste f&uuml;r links, die <strong>'j'</strong>-Taste f&uuml;r rechts.</p><br><p> Das Bild wird jeweils 1 Sekunde lang pr&auml;sentiert. Du hast 3 Sekunden Zeit eine Entscheidung zu treffen.</p>","32","html-keyboard-response","5","61443","0.0-5.0","SOBA","4","f","rechts","21","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","6","62876","0.0-6.0-0.0","SOBA","4","f","rechts","21","","fixation","","","",""
"1528","img/90_150.png","74","image-keyboard-response","7","64425","0.0-6.0-1.0","SOBA","4","f","rechts","21","","","object","j","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","8","64749","0.0-6.0-0.1","SOBA","4","f","rechts","21","","fixation","","","",""
"1373","img/90_210.png","70","image-keyboard-response","9","66140","0.0-6.0-1.1","SOBA","4","f","rechts","21","","","object","f","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","10","66598","0.0-6.0-0.2","SOBA","4","f","rechts","21","","fixation","","","",""
"1078","img/30_300.png","70","image-keyboard-response","11","67694","0.0-6.0-1.2","SOBA","4","f","rechts","21","","","object","f","30","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","12","68205","0.0-6.0-0.3","SOBA","4","f","rechts","21","","fixation","","","",""
"1632","img/120_150.png","74","image-keyboard-response","13","69844","0.0-6.0-1.3","SOBA","4","f","rechts","21","","","object","j","120","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","14","70268","0.0-6.0-0.4","SOBA","4","f","rechts","21","","fixation","","","",""
"940","img/90_330.png","74","image-keyboard-response","15","71226","0.0-6.0-1.4","SOBA","4","f","rechts","21","","","object","j","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","16","71642","0.0-6.0-0.5","SOBA","4","f","rechts","21","","fixation","","","",""
"838","img/0_90.png","74","image-keyboard-response","17","72498","0.0-6.0-1.5","SOBA","4","f","rechts","21","","","object","j","0","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","18","72955","0.0-6.0-0.6","SOBA","4","f","rechts","21","","fixation","","","",""
"1131","img/30_60.png","74","image-keyboard-response","19","74105","0.0-6.0-1.6","SOBA","4","f","rechts","21","","","object","j","30","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","20","74486","0.0-6.0-0.7","SOBA","4","f","rechts","21","","fixation","","","",""
"1021","img/150_60.png","70","image-keyboard-response","21","75525","0.0-6.0-1.7","SOBA","4","f","rechts","21","","","object","f","150","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","22","75876","0.0-6.0-0.8","SOBA","4","f","rechts","21","","fixation","","","",""
