"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","session","sex","handedness","age","responses","test_part","condition","correct_response","angle","correct"
"2336","<p>Mental Rotation Experiment.</p> <p>Dr&uuml;cke eine beliebige Taste, um anzufangen.</p>","13","html-keyboard-response","0","2371","0.0-0.0","ADKI","2","m","rechts","22","","","","","",""
"7996","","","survey-text","1","10367","0.0-1.0","ADKI","2","m","rechts","22","{""Q0"":""ADKI""}","","","","",""
"3605","","","survey-text","2","13972","0.0-2.0","ADKI","2","m","rechts","22","{""Q0"":""2""}","","","","",""
"2219","","","survey-multi-choice","3","16211","0.0-3.0","ADKI","2","m","rechts","22","{""Q0"":""m"",""Q1"":""rechts""}","","","","",""
"7067","","","survey-text","4","23281","0.0-4.0","ADKI","2","m","rechts","22","{""Q0"":""22""}","","","","",""
"11176","<p> Stell dir vor, dass du vor einem runden Tisch stehst, auf dem sich ein blauer Ball am Tischrand befindet. Entlang des Tischrands ist jeweils ein verschieden langer Pfeil. Nun bewegst du dich entlang dieses Pfeils bis an seine Spitze. Wenn du am Ende des Pfeils angekommen bist, schau zur Tischmitte. </p> <img src='img/90_180.png'></img> <br> <p>Entscheide dann, ob der Ball von deiner neuen (vorgestellten) Position links oder rechts von dir liegt.</p> <p>Dr&uuml;cke die <strong>'f'</strong>-Taste f&uuml;r links, die <strong>'j'</strong>-Taste f&uuml;r rechts.</p> <br><p> Das Bild wird jeweils 1 Sekunde lang pr&auml;sentiert. Du hast 3 Sekunden Zeit eine Entscheidung zu treffen.</p>","74","html-keyboard-response","5","34467","0.0-5.0","ADKI","2","m","rechts","22","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","6","35885","0.0-6.0-0.0","ADKI","2","m","rechts","22","","fixation","","","",""
"1622","img/120_30.png","74","image-keyboard-response","7","37527","0.0-6.0-1.0","ADKI","2","m","rechts","22","","","self","j","120","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","8","37851","0.0-6.0-0.1","ADKI","2","m","rechts","22","","fixation","","","",""
"1295","img/90_240.png","74","image-keyboard-response","9","39164","0.0-6.0-1.1","ADKI","2","m","rechts","22","","","self","j","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","10","39587","0.0-6.0-0.2","ADKI","2","m","rechts","22","","fixation","","","",""
"908","img/60_270.png","70","image-keyboard-response","11","40514","0.0-6.0-1.2","ADKI","2","m","rechts","22","","","self","f","60","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","12","41025","0.0-6.0-0.3","ADKI","2","m","rechts","22","","fixation","","","",""
"704","img/0_150.png","74","image-keyboard-response","13","41749","0.0-6.0-1.3","ADKI","2","m","rechts","22","","","self","j","0","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","14","42212","0.0-6.0-0.4","ADKI","2","m","rechts","22","","fixation","","","",""
"951","img/150_300.png","74","image-keyboard-response","15","43180","0.0-6.0-1.4","ADKI","2","m","rechts","22","","","self","j","150","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","16","43495","0.0-6.0-0.5","ADKI","2","m","rechts","22","","fixation","","","",""
"936","img/120_180.png","74","image-keyboard-response","17","44450","0.0-6.0-1.5","ADKI","2","m","rechts","22","","","self","j","120","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","18","44853","0.0-6.0-0.6","ADKI","2","m","rechts","22","","fixation","","","",""
"1065","img/90_300.png","70","image-keyboard-response","19","45937","0.0-6.0-1.6","ADKI","2","m","rechts","22","","","self","f","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","20","46244","0.0-6.0-0.7","ADKI","2","m","rechts","22","","fixation","","","",""
"690","img/0_240.png","70","image-keyboard-response","21","46950","0.0-6.0-1.7","ADKI","2","m","rechts","22","","","self","f","0","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","22","47462","0.0-6.0-0.8","ADKI","2","m","rechts","22","","fixation","","","",""
"943","img/90_150.png","70","image-keyboard-response","23","48423","0.0-6.0-1.8","ADKI","2","m","rechts","22","","","self","f","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","24","48933","0.0-6.0-0.9","ADKI","2","m","rechts","22","","fixation","","","",""
"799","img/120_150.png","70","image-keyboard-response","25","49751","0.0-6.0-1.9","ADKI","2","m","rechts","22","","","self","f","120","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","26","50184","0.0-6.0-0.10","ADKI","2","m","rechts","22","","fixation","","","",""
"672","img/L60_180.png","70","image-keyboard-response","27","50874","0.0-6.0-1.10","ADKI","2","m","rechts","22","","","self","f","60","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","28","51354","0.0-6.0-0.11","ADKI","2","m","rechts","22","","fixation","","","",""
"738","img/30_90.png","74","image-keyboard-response","29","52102","0.0-6.0-1.11","ADKI","2","m","rechts","22","","","self","j","30","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","30","52574","0.0-6.0-0.12","ADKI","2","m","rechts","22","","fixation","","","",""
"680","img/30_270.png","70","image-keyboard-response","31","53272","0.0-6.0-1.12","ADKI","2","m","rechts","22","","","self","f","30","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","32","53635","0.0-6.0-0.13","ADKI","2","m","rechts","22","","fixation","","","",""
"616","img/0_270.png","70","image-keyboard-response","33","54273","0.0-6.0-1.13","ADKI","2","m","rechts","22","","","self","f","0","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","34","54604","0.0-6.0-0.14","ADKI","2","m","rechts","22","","fixation","","","",""
"729","img/0_210.png","70","image-keyboard-response","35","55353","0.0-6.0-1.14","ADKI","2","m","rechts","22","","","self","f","0","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","36","55870","0.0-6.0-0.15","ADKI","2","m","rechts","22","","fixation","","","",""
"698","img/60_330.png","70","image-keyboard-response","37","56589","0.0-6.0-1.15","ADKI","2","m","rechts","22","","","self","f","60","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","38","57042","0.0-6.0-0.16","ADKI","2","m","rechts","22","","fixation","","","",""
"766","img/120_330.png","70","image-keyboard-response","39","57829","0.0-6.0-1.16","ADKI","2","m","rechts","22","","","self","f","120","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","40","58245","0.0-6.0-0.17","ADKI","2","m","rechts","22","","fixation","","","",""
"790","img/90_210.png","74","image-keyboard-response","41","59054","0.0-6.0-1.17","ADKI","2","m","rechts","22","","","self","j","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","42","59459","0.0-6.0-0.18","ADKI","2","m","rechts","22","","fixation","","","",""
"787","img/30_180.png","74","image-keyboard-response","43","60262","0.0-6.0-1.18","ADKI","2","m","rechts","22","","","self","j","30","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","44","60625","0.0-6.0-0.19","ADKI","2","m","rechts","22","","fixation","","","",""
"786","img/150_270.png","74","image-keyboard-response","45","61428","0.0-6.0-1.19","ADKI","2","m","rechts","22","","","self","j","150","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","46","61890","0.0-6.0-0.20","ADKI","2","m","rechts","22","","fixation","","","",""
"827","img/150_120.png","70","image-keyboard-response","47","62734","0.0-6.0-1.20","ADKI","2","m","rechts","22","","","self","f","150","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","48","63140","0.0-6.0-0.21","ADKI","2","m","rechts","22","","fixation","","","",""
"655","img/0_30.png","74","image-keyboard-response","49","63813","0.0-6.0-1.21","ADKI","2","m","rechts","22","","","self","j","0","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","50","64318","0.0-6.0-0.22","ADKI","2","m","rechts","22","","fixation","","","",""
"880","img/120_270.png","74","image-keyboard-response","51","65210","0.0-6.0-1.22","ADKI","2","m","rechts","22","","","self","j","120","true"
