"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","session","sex","handedness","age","responses","test_part","condition","correct_response","angle","correct"
"1152","<p>Mental Rotation Experiment.</p> <p>Dr&uuml;cke eine beliebige Taste, um anzufangen.</p>","13","html-keyboard-response","0","1187","0.0-0.0","ADKI","2","m","rechts","22","","","","","",""
"9463","","","survey-text","1","10651","0.0-1.0","ADKI","2","m","rechts","22","{""Q0"":""ADKI""}","","","","",""
"2032","","","survey-text","2","12684","0.0-2.0","ADKI","2","m","rechts","22","{""Q0"":""2""}","","","","",""
"2281","","","survey-multi-choice","3","14971","0.0-3.0","ADKI","2","m","rechts","22","{""Q0"":""m"",""Q1"":""rechts""}","","","","",""
"2716","","","survey-text","4","17690","0.0-4.0","ADKI","2","m","rechts","22","{""Q0"":""22""}","","","","",""
"12719","<p>Stell dir vor, dass du vor einem runden Tisch stehst, auf dem sich ein blauer Ball am Tischrand befindet. Entlang des Tischrands ist jeweils ein verschieden langer Pfeil. Nun bleibst du an deinem Platz vor dem Tisch und rotierst den Tisch entlang des Pfeils (gleiche Richtung und LÃ¤nge). </p> <img src='img/30_180.png'></img> <br><p> Nachdem du diese (vorgestellte) Rotation durchgef&uuml;hrt hast, schau in Richtung der Tischmitte, und entscheide dann, ob der Ball links oder rechts von dir liegt.</p> <p>Dr&uuml;cke die <strong>'f'</strong>-Taste f&uuml;r links, die <strong>'j'</strong>-Taste f&uuml;r rechts.</p><br><p> Das Bild wird jeweils 1 Sekunde lang pr&auml;sentiert. Du hast 3 Sekunden Zeit eine Entscheidung zu treffen.</p>","74","html-keyboard-response","5","30430","0.0-5.0","ADKI","2","m","rechts","22","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","6","31910","0.0-6.0-0.0","ADKI","2","m","rechts","22","","fixation","","","",""
"2283","img/90_210.png","74","image-keyboard-response","7","34217","0.0-6.0-1.0","ADKI","2","m","rechts","22","","","object","f","90","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","8","34529","0.0-6.0-0.1","ADKI","2","m","rechts","22","","fixation","","","",""
"null","img/90_150.png","null","image-keyboard-response","9","37560","0.0-6.0-1.1","ADKI","2","m","rechts","22","","","object","j","90","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","10","37931","0.0-6.0-0.2","ADKI","2","m","rechts","22","","fixation","","","",""
"55","img/30_120.png","70","image-keyboard-response","11","38008","0.0-6.0-1.2","ADKI","2","m","rechts","22","","","object","j","30","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","12","38430","0.0-6.0-0.3","ADKI","2","m","rechts","22","","fixation","","","",""
"1191","img/30_90.png","74","image-keyboard-response","13","39638","0.0-6.0-1.3","ADKI","2","m","rechts","22","","","object","j","30","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","14","40047","0.0-6.0-0.4","ADKI","2","m","rechts","22","","fixation","","","",""
"1791","img/L90_180.png","74","image-keyboard-response","15","41855","0.0-6.0-1.4","ADKI","2","m","rechts","22","","","object","j","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","16","42327","0.0-6.0-0.5","ADKI","2","m","rechts","22","","fixation","","","",""
"2594","img/60_270.png","74","image-keyboard-response","17","44939","0.0-6.0-1.5","ADKI","2","m","rechts","22","","","object","f","60","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","18","45248","0.0-6.0-0.6","ADKI","2","m","rechts","22","","fixation","","","",""
"1416","img/90_120.png","70","image-keyboard-response","19","46681","0.0-6.0-1.6","ADKI","2","m","rechts","22","","","object","j","90","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","20","47187","0.0-6.0-0.7","ADKI","2","m","rechts","22","","fixation","","","",""
"2108","img/120_180.png","70","image-keyboard-response","21","49313","0.0-6.0-1.7","ADKI","2","m","rechts","22","","","object","f","120","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","22","49672","0.0-6.0-0.8","ADKI","2","m","rechts","22","","fixation","","","",""
"1304","img/120_90.png","70","image-keyboard-response","23","51001","0.0-6.0-1.8","ADKI","2","m","rechts","22","","","object","f","120","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","24","51405","0.0-6.0-0.9","ADKI","2","m","rechts","22","","fixation","","","",""
"961","img/0_30.png","74","image-keyboard-response","25","52374","0.0-6.0-1.9","ADKI","2","m","rechts","22","","","object","j","0","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","26","52798","0.0-6.0-0.10","ADKI","2","m","rechts","22","","fixation","","","",""
"1515","img/120_210.png","74","image-keyboard-response","27","54330","0.0-6.0-1.10","ADKI","2","m","rechts","22","","","object","f","120","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","28","54690","0.0-6.0-0.11","ADKI","2","m","rechts","22","","fixation","","","",""
"974","img/120_270.png","74","image-keyboard-response","29","55681","0.0-6.0-1.11","ADKI","2","m","rechts","22","","","object","j","120","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","30","56158","0.0-6.0-0.12","ADKI","2","m","rechts","22","","fixation","","","",""
"1248","img/120_150.png","70","image-keyboard-response","31","57426","0.0-6.0-1.12","ADKI","2","m","rechts","22","","","object","j","120","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","32","57784","0.0-6.0-0.13","ADKI","2","m","rechts","22","","fixation","","","",""
"1232","img/60_90.png","74","image-keyboard-response","33","59035","0.0-6.0-1.13","ADKI","2","m","rechts","22","","","object","j","60","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","34","59502","0.0-6.0-0.14","ADKI","2","m","rechts","22","","fixation","","","",""
"1053","img/60_330.png","74","image-keyboard-response","35","60576","0.0-6.0-1.14","ADKI","2","m","rechts","22","","","object","j","60","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","36","61049","0.0-6.0-0.15","ADKI","2","m","rechts","22","","fixation","","","",""
"1533","img/150_180.png","70","image-keyboard-response","37","62601","0.0-6.0-1.15","ADKI","2","m","rechts","22","","","object","f","150","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","38","63079","0.0-6.0-0.16","ADKI","2","m","rechts","22","","fixation","","","",""
"828","img/0_300.png","70","image-keyboard-response","39","63928","0.0-6.0-1.16","ADKI","2","m","rechts","22","","","object","f","0","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","40","64238","0.0-6.0-0.17","ADKI","2","m","rechts","22","","fixation","","","",""
"1292","img/90_240.png","74","image-keyboard-response","41","65547","0.0-6.0-1.17","ADKI","2","m","rechts","22","","","object","f","90","false"
