"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","session","sex","handedness","age","responses","test_part","condition","correct_response","angle","correct"
"1439","<p>Mental Rotation Experiment.</p> <p>Dr&uuml;cke eine beliebige Taste, um anzufangen.</p>","13","html-keyboard-response","0","1479","0.0-0.0","ADKI","1","m","rechts","22","","","","","",""
"17839","","","survey-text","1","19319","0.0-1.0","ADKI","1","m","rechts","22","{""Q0"":""ADKI""}","","","","",""
"2412","","","survey-text","2","21734","0.0-2.0","ADKI","1","m","rechts","22","{""Q0"":""1""}","","","","",""
"2553","","","survey-multi-choice","3","24293","0.0-3.0","ADKI","1","m","rechts","22","{""Q0"":""m"",""Q1"":""rechts""}","","","","",""
"2364","","","survey-text","4","26658","0.0-4.0","ADKI","1","m","rechts","22","{""Q0"":""22""}","","","","",""
"13842","<p> Stell dir vor, dass du vor einem runden Tisch stehst, auf dem sich ein blauer Ball am Tischrand befindet. Entlang des Tischrands ist jeweils ein verschieden langer Pfeil. Nun bewegst du dich entlang dieses Pfeils bis an seine Spitze. Wenn du am Ende des Pfeils angekommen bist, schau zur Tischmitte. </p> <img src='img/90_180.png'></img> <br> <p>Entscheide dann, ob der Ball von deiner neuen (vorgestellten) Position links oder rechts von dir liegt.</p> <p>Dr&uuml;cke die <strong>'f'</strong>-Taste f&uuml;r links, die <strong>'j'</strong>-Taste f&uuml;r rechts.</p> <br><p> Das Bild wird jeweils 1 Sekunde lang pr&auml;sentiert. Du hast 3 Sekunden Zeit eine Entscheidung zu treffen.</p>","74","html-keyboard-response","5","40513","0.0-5.0","ADKI","1","m","rechts","22","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","6","41991","0.0-6.0-0.0","ADKI","1","m","rechts","22","","fixation","","","",""
"1284","img/L60_180.png","70","image-keyboard-response","7","43285","0.0-6.0-1.0","ADKI","1","m","rechts","22","","","self","f","60","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","8","43656","0.0-6.0-0.1","ADKI","1","m","rechts","22","","fixation","","","",""
"944","img/0_270.png","70","image-keyboard-response","9","44617","0.0-6.0-1.1","ADKI","1","m","rechts","22","","","self","f","0","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","10","45125","0.0-6.0-0.2","ADKI","1","m","rechts","22","","fixation","","","",""
"1039","img/90_60.png","74","image-keyboard-response","11","46182","0.0-6.0-1.2","ADKI","1","m","rechts","22","","","self","j","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","12","46500","0.0-6.0-0.3","ADKI","1","m","rechts","22","","fixation","","","",""
"860","img/0_90.png","74","image-keyboard-response","13","47376","0.0-6.0-1.3","ADKI","1","m","rechts","22","","","self","j","0","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","14","47701","0.0-6.0-0.4","ADKI","1","m","rechts","22","","fixation","","","",""
"961","img/120_150.png","70","image-keyboard-response","15","48680","0.0-6.0-1.4","ADKI","1","m","rechts","22","","","self","f","120","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","16","49093","0.0-6.0-0.5","ADKI","1","m","rechts","22","","fixation","","","",""
"908","img/30_270.png","70","image-keyboard-response","17","50018","0.0-6.0-1.5","ADKI","1","m","rechts","22","","","self","f","30","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","18","50487","0.0-6.0-0.6","ADKI","1","m","rechts","22","","fixation","","","",""
"932","img/90_330.png","70","image-keyboard-response","19","51437","0.0-6.0-1.6","ADKI","1","m","rechts","22","","","self","f","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","20","51939","0.0-6.0-0.7","ADKI","1","m","rechts","22","","fixation","","","",""
"1168","img/150_300.png","70","image-keyboard-response","21","53124","0.0-6.0-1.7","ADKI","1","m","rechts","22","","","self","j","150","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","22","53454","0.0-6.0-0.8","ADKI","1","m","rechts","22","","fixation","","","",""
"944","img/30_300.png","70","image-keyboard-response","23","54407","0.0-6.0-1.8","ADKI","1","m","rechts","22","","","self","f","30","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","24","54767","0.0-6.0-0.9","ADKI","1","m","rechts","22","","fixation","","","",""
"768","img/0_300.png","70","image-keyboard-response","25","55553","0.0-6.0-1.9","ADKI","1","m","rechts","22","","","self","f","0","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","26","56017","0.0-6.0-0.10","ADKI","1","m","rechts","22","","fixation","","","",""
"1160","img/30_90.png","74","image-keyboard-response","27","57197","0.0-6.0-1.10","ADKI","1","m","rechts","22","","","self","j","30","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","28","57626","0.0-6.0-0.11","ADKI","1","m","rechts","22","","fixation","","","",""
"1802","img/120_270.png","74","image-keyboard-response","29","59446","0.0-6.0-1.11","ADKI","1","m","rechts","22","","","self","j","120","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","30","59864","0.0-6.0-0.12","ADKI","1","m","rechts","22","","fixation","","","",""
"1217","img/30_240.png","70","image-keyboard-response","31","61100","0.0-6.0-1.12","ADKI","1","m","rechts","22","","","self","f","30","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","32","61502","0.0-6.0-0.13","ADKI","1","m","rechts","22","","fixation","","","",""
"999","img/150_120.png","70","image-keyboard-response","33","62519","0.0-6.0-1.13","ADKI","1","m","rechts","22","","","self","f","150","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","34","62831","0.0-6.0-0.14","ADKI","1","m","rechts","22","","fixation","","","",""
"1095","img/150_90.png","70","image-keyboard-response","35","63947","0.0-6.0-1.14","ADKI","1","m","rechts","22","","","self","f","150","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","36","64410","0.0-6.0-0.15","ADKI","1","m","rechts","22","","fixation","","","",""
"1159","img/120_30.png","74","image-keyboard-response","37","65588","0.0-6.0-1.15","ADKI","1","m","rechts","22","","","self","j","120","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","38","65956","0.0-6.0-0.16","ADKI","1","m","rechts","22","","fixation","","","",""
"1134","img/60_90.png","74","image-keyboard-response","39","67108","0.0-6.0-1.16","ADKI","1","m","rechts","22","","","self","j","60","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","40","67471","0.0-6.0-0.17","ADKI","1","m","rechts","22","","fixation","","","",""
"1056","img/120_210.png","74","image-keyboard-response","41","68548","0.0-6.0-1.17","ADKI","1","m","rechts","22","","","self","j","120","true"
