"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","session","sex","handedness","age","responses","test_part","condition","correct_response","angle","correct"
"3399","<p>Mental Rotation Experiment.</p> <p>Dr&uuml;cke eine beliebige Taste, um anzufangen.</p>","68","html-keyboard-response","0","3403","0.0-0.0","DIGA","1","m","rechts","58","","","","","",""
"2794","","","survey-text","1","6200","0.0-1.0","DIGA","1","m","rechts","58","{""Q0"":""DIGA""}","","","","",""
"2134","","","survey-text","2","8335","0.0-2.0","DIGA","1","m","rechts","58","{""Q0"":""1""}","","","","",""
"3090","","","survey-multi-choice","3","11428","0.0-3.0","DIGA","1","m","rechts","58","{""Q0"":""m"",""Q1"":""rechts""}","","","","",""
"3520","","","survey-text","4","14948","0.0-4.0","DIGA","1","m","rechts","58","{""Q0"":""58""}","","","","",""
"16674","<p>Stell dir vor, dass du vor einem runden Tisch stehst, auf dem sich ein blauer Ball am Tischrand befindet. Entlang des Tischrands ist jeweils ein verschieden langer Pfeil. Nun bleibst du an deinem Platz vor dem Tisch und rotierst den Tisch entlang des Pfeils (gleiche Richtung und LÃ¤nge). </p> <img src='img/30_180.png'></img> <br><p> Nachdem du diese (vorgestellte) Rotation durchgef&uuml;hrt hast, schau in Richtung der Tischmitte, und entscheide dann, ob der Ball links oder rechts von dir liegt.</p> <p>Dr&uuml;cke die <strong>'f'</strong>-Taste f&uuml;r links, die <strong>'j'</strong>-Taste f&uuml;r rechts.</p><br><p> Das Bild wird jeweils 1 Sekunde lang pr&auml;sentiert. Du hast 3 Sekunden Zeit eine Entscheidung zu treffen.</p>","70","html-keyboard-response","5","31623","0.0-5.0","DIGA","1","m","rechts","58","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","6","32982","0.0-6.0-0.0","DIGA","1","m","rechts","58","","fixation","","","",""
"null","img/30_300.png","null","image-keyboard-response","7","35989","0.0-6.0-1.0","DIGA","1","m","rechts","58","","","object","f","30","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","8","36445","0.0-6.0-0.1","DIGA","1","m","rechts","58","","fixation","","","",""
"2354","img/90_60.png","74","image-keyboard-response","9","38800","0.0-6.0-1.1","DIGA","1","m","rechts","58","","","object","f","90","false"
