"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","session","sex","handedness","age","responses","test_part","condition","correct_response","angle","correct"
"16298","<p>Mental Rotation Experiment.</p> <p>Dr&uuml;cke eine beliebige Taste, um anzufangen.</p>","72","html-keyboard-response","0","16335","0.0-0.0","REGA","4","f","rechts","23","","","","","",""
"3507","","","survey-text","1","19848","0.0-1.0","REGA","4","f","rechts","23","{""Q0"":""REGA""}","","","","",""
"6563","","","survey-text","2","26413","0.0-2.0","REGA","4","f","rechts","23","{""Q0"":""4""}","","","","",""
"4510","","","survey-multi-choice","3","30930","0.0-3.0","REGA","4","f","rechts","23","{""Q0"":""f"",""Q1"":""rechts""}","","","","",""
"3476","","","survey-text","4","34407","0.0-4.0","REGA","4","f","rechts","23","{""Q0"":""23""}","","","","",""
"1794","<p> Stell dir vor, dass du vor einem runden Tisch stehst, auf dem sich ein blauer Ball am Tischrand befindet. Entlang des Tischrands ist jeweils ein verschieden langer Pfeil. Nun bewegst du dich entlang dieses Pfeils bis an seine Spitze. Wenn du am Ende des Pfeils angekommen bist, schau zur Tischmitte. </p> <img src='img/90_180.png'></img> <br> <p>Entscheide dann, ob der Ball von deiner neuen (vorgestellten) Position links oder rechts von dir liegt.</p> <p>Dr&uuml;cke die <strong>'f'</strong>-Taste f&uuml;r links, die <strong>'j'</strong>-Taste f&uuml;r rechts.</p> <br><p> Das Bild wird jeweils 1 Sekunde lang pr&auml;sentiert. Du hast 3 Sekunden Zeit eine Entscheidung zu treffen.</p>","74","html-keyboard-response","5","36209","0.0-5.0","REGA","4","f","rechts","23","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","6","37643","0.0-6.0-0.0","REGA","4","f","rechts","23","","fixation","","","",""
"936","img/90_120.png","70","image-keyboard-response","7","38600","0.0-6.0-1.0","REGA","4","f","rechts","23","","","self","f","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","8","39065","0.0-6.0-0.1","REGA","4","f","rechts","23","","fixation","","","",""
"737","img/L120_180.png","70","image-keyboard-response","9","39819","0.0-6.0-1.1","REGA","4","f","rechts","23","","","self","f","120","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","10","40253","0.0-6.0-0.2","REGA","4","f","rechts","23","","fixation","","","",""
"943","img/60_30.png","74","image-keyboard-response","11","41214","0.0-6.0-1.2","REGA","4","f","rechts","23","","","self","j","60","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","12","41673","0.0-6.0-0.3","REGA","4","f","rechts","23","","fixation","","","",""
"681","img/120_150.png","70","image-keyboard-response","13","42373","0.0-6.0-1.3","REGA","4","f","rechts","23","","","self","f","120","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","14","42706","0.0-6.0-0.4","REGA","4","f","rechts","23","","fixation","","","",""
"854","img/60_150.png","70","image-keyboard-response","15","43578","0.0-6.0-1.4","REGA","4","f","rechts","23","","","self","f","60","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","16","43986","0.0-6.0-0.5","REGA","4","f","rechts","23","","fixation","","","",""
"687","img/120_90.png","70","image-keyboard-response","17","44690","0.0-6.0-1.5","REGA","4","f","rechts","23","","","self","f","120","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","18","45003","0.0-6.0-0.6","REGA","4","f","rechts","23","","fixation","","","",""
"673","img/90_150.png","70","image-keyboard-response","19","45694","0.0-6.0-1.6","REGA","4","f","rechts","23","","","self","f","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","20","46207","0.0-6.0-0.7","REGA","4","f","rechts","23","","fixation","","","",""
"993","img/L30_180.png","70","image-keyboard-response","21","47221","0.0-6.0-1.7","REGA","4","f","rechts","23","","","self","f","30","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","22","47550","0.0-6.0-0.8","REGA","4","f","rechts","23","","fixation","","","",""
"1159","img/30_300.png","70","image-keyboard-response","23","48720","0.0-6.0-1.8","REGA","4","f","rechts","23","","","self","f","30","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","24","49194","0.0-6.0-0.9","REGA","4","f","rechts","23","","fixation","","","",""
"936","img/120_30.png","74","image-keyboard-response","25","50146","0.0-6.0-1.9","REGA","4","f","rechts","23","","","self","j","120","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","26","50660","0.0-6.0-0.10","REGA","4","f","rechts","23","","fixation","","","",""
"696","img/0_210.png","70","image-keyboard-response","27","51373","0.0-6.0-1.10","REGA","4","f","rechts","23","","","self","f","0","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","28","51849","0.0-6.0-0.11","REGA","4","f","rechts","23","","fixation","","","",""
"1193","img/90_330.png","70","image-keyboard-response","29","53061","0.0-6.0-1.11","REGA","4","f","rechts","23","","","self","f","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","30","53473","0.0-6.0-0.12","REGA","4","f","rechts","23","","fixation","","","",""
"1073","img/90_180.png","74","image-keyboard-response","31","54557","0.0-6.0-1.12","REGA","4","f","rechts","23","","","self","j","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","32","55069","0.0-6.0-0.13","REGA","4","f","rechts","23","","fixation","","","",""
"684","img/0_60.png","74","image-keyboard-response","33","55772","0.0-6.0-1.13","REGA","4","f","rechts","23","","","self","j","0","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","34","56194","0.0-6.0-0.14","REGA","4","f","rechts","23","","fixation","","","",""
"971","img/120_180.png","74","image-keyboard-response","35","57191","0.0-6.0-1.14","REGA","4","f","rechts","23","","","self","j","120","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","36","57695","0.0-6.0-0.15","REGA","4","f","rechts","23","","fixation","","","",""
"863","img/150_90.png","70","image-keyboard-response","37","58574","0.0-6.0-1.15","REGA","4","f","rechts","23","","","self","f","150","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","38","58882","0.0-6.0-0.16","REGA","4","f","rechts","23","","fixation","","","",""
"854","img/120_210.png","74","image-keyboard-response","39","59755","0.0-6.0-1.16","REGA","4","f","rechts","23","","","self","j","120","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","40","60132","0.0-6.0-0.17","REGA","4","f","rechts","23","","fixation","","","",""
"795","img/150_60.png","70","image-keyboard-response","41","60947","0.0-6.0-1.17","REGA","4","f","rechts","23","","","self","f","150","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","42","61475","0.0-6.0-0.18","REGA","4","f","rechts","23","","fixation","","","",""
"783","img/60_90.png","74","image-keyboard-response","43","62275","0.0-6.0-1.18","REGA","4","f","rechts","23","","","self","j","60","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","44","62677","0.0-6.0-0.19","REGA","4","f","rechts","23","","fixation","","","",""
"867","img/90_300.png","70","image-keyboard-response","45","63566","0.0-6.0-1.19","REGA","4","f","rechts","23","","","self","f","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","46","64085","0.0-6.0-0.20","REGA","4","f","rechts","23","","fixation","","","",""
"927","img/30_270.png","70","image-keyboard-response","47","65031","0.0-6.0-1.20","REGA","4","f","rechts","23","","","self","f","30","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","48","65334","0.0-6.0-0.21","REGA","4","f","rechts","23","","fixation","","","",""
"792","img/60_210.png","74","image-keyboard-response","49","66145","0.0-6.0-1.21","REGA","4","f","rechts","23","","","self","j","60","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","50","66458","0.0-6.0-0.22","REGA","4","f","rechts","23","","fixation","","","",""
"748","img/L150_180.png","70","image-keyboard-response","51","67226","0.0-6.0-1.22","REGA","4","f","rechts","23","","","self","f","150","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","52","67536","0.0-6.0-0.23","REGA","4","f","rechts","23","","fixation","","","",""
"999","img/30_60.png","74","image-keyboard-response","53","68553","0.0-6.0-1.23","REGA","4","f","rechts","23","","","self","j","30","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","54","69069","0.0-6.0-0.24","REGA","4","f","rechts","23","","fixation","","","",""
"681","img/30_90.png","74","image-keyboard-response","55","69767","0.0-6.0-1.24","REGA","4","f","rechts","23","","","self","j","30","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","56","70226","0.0-6.0-0.25","REGA","4","f","rechts","23","","fixation","","","",""
"638","img/30_120.png","74","image-keyboard-response","57","70882","0.0-6.0-1.25","REGA","4","f","rechts","23","","","self","j","30","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","58","71196","0.0-6.0-0.26","REGA","4","f","rechts","23","","fixation","","","",""
"1275","img/150_180.png","74","image-keyboard-response","59","72488","0.0-6.0-1.26","REGA","4","f","rechts","23","","","self","j","150","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","60","73008","0.0-6.0-0.27","REGA","4","f","rechts","23","","fixation","","","",""
"1218","img/120_330.png","70","image-keyboard-response","61","74248","0.0-6.0-1.27","REGA","4","f","rechts","23","","","self","f","120","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","62","74578","0.0-6.0-0.28","REGA","4","f","rechts","23","","fixation","","","",""
"923","img/L60_180.png","70","image-keyboard-response","63","75518","0.0-6.0-1.28","REGA","4","f","rechts","23","","","self","f","60","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","64","75874","0.0-6.0-0.29","REGA","4","f","rechts","23","","fixation","","","",""
"913","img/90_30.png","74","image-keyboard-response","65","76806","0.0-6.0-1.29","REGA","4","f","rechts","23","","","self","j","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","66","77324","0.0-6.0-0.30","REGA","4","f","rechts","23","","fixation","","","",""
"807","img/150_120.png","70","image-keyboard-response","67","78137","0.0-6.0-1.30","REGA","4","f","rechts","23","","","self","f","150","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","68","78443","0.0-6.0-0.31","REGA","4","f","rechts","23","","fixation","","","",""
"779","img/L90_180.png","70","image-keyboard-response","69","79239","0.0-6.0-1.31","REGA","4","f","rechts","23","","","self","f","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","70","79750","0.0-6.0-0.32","REGA","4","f","rechts","23","","fixation","","","",""
"755","img/0_300.png","70","image-keyboard-response","71","80513","0.0-6.0-1.32","REGA","4","f","rechts","23","","","self","f","0","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","72","80972","0.0-6.0-0.33","REGA","4","f","rechts","23","","fixation","","","",""
"1176","img/30_240.png","70","image-keyboard-response","73","82164","0.0-6.0-1.33","REGA","4","f","rechts","23","","","self","f","30","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","74","82528","0.0-6.0-0.34","REGA","4","f","rechts","23","","fixation","","","",""
