"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","session","sex","handedness","age","responses","test_part","condition","correct_response","angle","correct"
"2006","<p>Mental Rotation Experiment.</p> <p>Dr&uuml;cke eine beliebige Taste, um anzufangen.</p>","70","html-keyboard-response","0","2011","0.0-0.0","ALGO","1","m","rechts","21","","","","","",""
"3652","","","survey-text","1","5663","0.0-1.0","ALGO","1","m","rechts","21","{""Q0"":""ALGO""}","","","","",""
"1744","","","survey-text","2","7408","0.0-2.0","ALGO","1","m","rechts","21","{""Q0"":""1""}","","","","",""
"5532","","","survey-multi-choice","3","12942","0.0-3.0","ALGO","1","m","rechts","21","{""Q0"":""m"",""Q1"":""rechts""}","","","","",""
"1781","","","survey-text","4","14724","0.0-4.0","ALGO","1","m","rechts","21","{""Q0"":""21""}","","","","",""
"75375","<p> Stell dir vor, dass du vor einem runden Tisch stehst, auf dem sich ein blauer Ball am Tischrand befindet. Entlang des Tischrands ist jeweils ein verschieden langer Pfeil. Nun bewegst du dich entlang dieses Pfeils bis an seine Spitze. Wenn du am Ende des Pfeils angekommen bist, schau zur Tischmitte. </p> <img src='img/90_180.png'></img> <br> <p>Entscheide dann, ob der Ball von deiner neuen (vorgestellten) Position links oder rechts von dir liegt.</p> <p>Dr&uuml;cke die <strong>'f'</strong>-Taste f&uuml;r links, die <strong>'j'</strong>-Taste f&uuml;r rechts.</p> <br><p> Das Bild wird jeweils 1 Sekunde lang pr&auml;sentiert. Du hast 3 Sekunden Zeit eine Entscheidung zu treffen.</p>","74","html-keyboard-response","5","90100","0.0-5.0","ALGO","1","m","rechts","21","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","6","91505","0.0-6.0-0.0","ALGO","1","m","rechts","21","","fixation","","","",""
"1352","img/30_90.png","74","image-keyboard-response","7","92858","0.0-6.0-1.0","ALGO","1","m","rechts","21","","","self","j","30","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","8","93309","0.0-6.0-0.1","ALGO","1","m","rechts","21","","fixation","","","",""
"1366","img/60_330.png","74","image-keyboard-response","9","94676","0.0-6.0-1.1","ALGO","1","m","rechts","21","","","self","f","60","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","10","95127","0.0-6.0-0.2","ALGO","1","m","rechts","21","","fixation","","","",""
"1493","img/0_30.png","70","image-keyboard-response","11","96623","0.0-6.0-1.2","ALGO","1","m","rechts","21","","","self","j","0","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","12","96924","0.0-6.0-0.3","ALGO","1","m","rechts","21","","fixation","","","",""
"1197","img/150_180.png","70","image-keyboard-response","13","98123","0.0-6.0-1.3","ALGO","1","m","rechts","21","","","self","j","150","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","14","98424","0.0-6.0-0.4","ALGO","1","m","rechts","21","","fixation","","","",""
"1489","img/60_150.png","70","image-keyboard-response","15","99915","0.0-6.0-1.4","ALGO","1","m","rechts","21","","","self","f","60","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","16","100416","0.0-6.0-0.5","ALGO","1","m","rechts","21","","fixation","","","",""
"874","img/30_120.png","74","image-keyboard-response","17","101292","0.0-6.0-1.5","ALGO","1","m","rechts","21","","","self","j","30","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","18","101693","0.0-6.0-0.6","ALGO","1","m","rechts","21","","fixation","","","",""
"1492","img/30_240.png","70","image-keyboard-response","19","103187","0.0-6.0-1.6","ALGO","1","m","rechts","21","","","self","f","30","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","20","103588","0.0-6.0-0.7","ALGO","1","m","rechts","21","","fixation","","","",""
"1306","img/150_120.png","70","image-keyboard-response","21","104895","0.0-6.0-1.7","ALGO","1","m","rechts","21","","","self","f","150","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","22","105247","0.0-6.0-0.8","ALGO","1","m","rechts","21","","fixation","","","",""
"1631","img/120_30.png","70","image-keyboard-response","23","106879","0.0-6.0-1.8","ALGO","1","m","rechts","21","","","self","j","120","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","24","107381","0.0-6.0-0.9","ALGO","1","m","rechts","21","","fixation","","","",""
"1214","img/0_150.png","70","image-keyboard-response","25","108596","0.0-6.0-1.9","ALGO","1","m","rechts","21","","","self","j","0","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","26","108897","0.0-6.0-0.10","ALGO","1","m","rechts","21","","fixation","","","",""
"1756","img/120_180.png","74","image-keyboard-response","27","110654","0.0-6.0-1.10","ALGO","1","m","rechts","21","","","self","j","120","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","28","111156","0.0-6.0-0.11","ALGO","1","m","rechts","21","","fixation","","","",""
"973","img/0_210.png","70","image-keyboard-response","29","112130","0.0-6.0-1.11","ALGO","1","m","rechts","21","","","self","f","0","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","30","112582","0.0-6.0-0.12","ALGO","1","m","rechts","21","","fixation","","","",""
"1764","img/L90_180.png","74","image-keyboard-response","31","114347","0.0-6.0-1.12","ALGO","1","m","rechts","21","","","self","f","90","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","32","114799","0.0-6.0-0.13","ALGO","1","m","rechts","21","","fixation","","","",""
"1576","img/30_270.png","70","image-keyboard-response","33","116376","0.0-6.0-1.13","ALGO","1","m","rechts","21","","","self","f","30","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","34","116778","0.0-6.0-0.14","ALGO","1","m","rechts","21","","fixation","","","",""
"844","img/0_330.png","70","image-keyboard-response","35","117623","0.0-6.0-1.14","ALGO","1","m","rechts","21","","","self","f","0","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","36","118125","0.0-6.0-0.15","ALGO","1","m","rechts","21","","fixation","","","",""
"1862","img/60_90.png","74","image-keyboard-response","37","119988","0.0-6.0-1.15","ALGO","1","m","rechts","21","","","self","j","60","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","38","120340","0.0-6.0-0.16","ALGO","1","m","rechts","21","","fixation","","","",""
"2165","img/90_120.png","74","image-keyboard-response","39","122506","0.0-6.0-1.16","ALGO","1","m","rechts","21","","","self","f","90","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","40","122958","0.0-6.0-0.17","ALGO","1","m","rechts","21","","fixation","","","",""
"2117","img/120_210.png","74","image-keyboard-response","41","125076","0.0-6.0-1.17","ALGO","1","m","rechts","21","","","self","j","120","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","42","125428","0.0-6.0-0.18","ALGO","1","m","rechts","21","","fixation","","","",""
"1800","img/90_60.png","74","image-keyboard-response","43","127229","0.0-6.0-1.18","ALGO","1","m","rechts","21","","","self","j","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","44","127681","0.0-6.0-0.19","ALGO","1","m","rechts","21","","fixation","","","",""
"2013","img/120_90.png","74","image-keyboard-response","45","129695","0.0-6.0-1.19","ALGO","1","m","rechts","21","","","self","f","120","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","46","130096","0.0-6.0-0.20","ALGO","1","m","rechts","21","","fixation","","","",""
"924","img/0_120.png","74","image-keyboard-response","47","131021","0.0-6.0-1.20","ALGO","1","m","rechts","21","","","self","j","0","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","48","131373","0.0-6.0-0.21","ALGO","1","m","rechts","21","","fixation","","","",""
"1667","img/90_150.png","70","image-keyboard-response","49","133041","0.0-6.0-1.21","ALGO","1","m","rechts","21","","","self","f","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","50","133493","0.0-6.0-0.22","ALGO","1","m","rechts","21","","fixation","","","",""
"1320","img/30_60.png","74","image-keyboard-response","51","134815","0.0-6.0-1.22","ALGO","1","m","rechts","21","","","self","j","30","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","52","135316","0.0-6.0-0.23","ALGO","1","m","rechts","21","","fixation","","","",""
"1341","img/0_270.png","70","image-keyboard-response","53","136659","0.0-6.0-1.23","ALGO","1","m","rechts","21","","","self","f","0","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","54","137010","0.0-6.0-0.24","ALGO","1","m","rechts","21","","fixation","","","",""
"1487","img/150_300.png","74","image-keyboard-response","55","138499","0.0-6.0-1.24","ALGO","1","m","rechts","21","","","self","j","150","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","56","138851","0.0-6.0-0.25","ALGO","1","m","rechts","21","","fixation","","","",""
"1644","img/90_300.png","70","image-keyboard-response","57","140496","0.0-6.0-1.25","ALGO","1","m","rechts","21","","","self","f","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","58","140798","0.0-6.0-0.26","ALGO","1","m","rechts","21","","fixation","","","",""
"1636","img/L120_180.png","70","image-keyboard-response","59","142437","0.0-6.0-1.26","ALGO","1","m","rechts","21","","","self","f","120","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","60","142788","0.0-6.0-0.27","ALGO","1","m","rechts","21","","fixation","","","",""
"1340","img/150_60.png","70","image-keyboard-response","61","144129","0.0-6.0-1.27","ALGO","1","m","rechts","21","","","self","f","150","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","62","144581","0.0-6.0-0.28","ALGO","1","m","rechts","21","","fixation","","","",""
"1454","img/30_300.png","70","image-keyboard-response","63","146037","0.0-6.0-1.28","ALGO","1","m","rechts","21","","","self","f","30","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","64","146488","0.0-6.0-0.29","ALGO","1","m","rechts","21","","fixation","","","",""
"1341","img/90_180.png","74","image-keyboard-response","65","147831","0.0-6.0-1.29","ALGO","1","m","rechts","21","","","self","j","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","66","148132","0.0-6.0-0.30","ALGO","1","m","rechts","21","","fixation","","","",""
"1723","img/120_270.png","74","image-keyboard-response","67","149857","0.0-6.0-1.30","ALGO","1","m","rechts","21","","","self","j","120","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","68","150308","0.0-6.0-0.31","ALGO","1","m","rechts","21","","fixation","","","",""
"1563","img/150_90.png","70","image-keyboard-response","69","151872","0.0-6.0-1.31","ALGO","1","m","rechts","21","","","self","f","150","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","70","152224","0.0-6.0-0.32","ALGO","1","m","rechts","21","","fixation","","","",""
"1444","img/30_180.png","74","image-keyboard-response","71","153670","0.0-6.0-1.32","ALGO","1","m","rechts","21","","","self","j","30","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","72","154072","0.0-6.0-0.33","ALGO","1","m","rechts","21","","fixation","","","",""
"1289","img/L150_180.png","70","image-keyboard-response","73","155362","0.0-6.0-1.33","ALGO","1","m","rechts","21","","","self","f","150","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","74","155714","0.0-6.0-0.34","ALGO","1","m","rechts","21","","fixation","","","",""
"1358","img/90_240.png","74","image-keyboard-response","75","157073","0.0-6.0-1.34","ALGO","1","m","rechts","21","","","self","j","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","76","157374","0.0-6.0-0.35","ALGO","1","m","rechts","21","","fixation","","","",""
"866","img/0_240.png","70","image-keyboard-response","77","158242","0.0-6.0-1.35","ALGO","1","m","rechts","21","","","self","f","0","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","78","158594","0.0-6.0-0.36","ALGO","1","m","rechts","21","","fixation","","","",""
"1065","img/60_210.png","74","image-keyboard-response","79","159661","0.0-6.0-1.36","ALGO","1","m","rechts","21","","","self","j","60","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","80","160163","0.0-6.0-0.37","ALGO","1","m","rechts","21","","fixation","","","",""
"824","img/0_300.png","70","image-keyboard-response","81","160988","0.0-6.0-1.37","ALGO","1","m","rechts","21","","","self","f","0","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","82","161290","0.0-6.0-0.38","ALGO","1","m","rechts","21","","fixation","","","",""
"1181","img/150_270.png","74","image-keyboard-response","83","162472","0.0-6.0-1.38","ALGO","1","m","rechts","21","","","self","j","150","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","84","162974","0.0-6.0-0.39","ALGO","1","m","rechts","21","","fixation","","","",""
"1002","img/60_180.png","74","image-keyboard-response","85","163978","0.0-6.0-1.39","ALGO","1","m","rechts","21","","","self","j","60","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","86","164329","0.0-6.0-0.40","ALGO","1","m","rechts","21","","fixation","","","",""
"1732","img/90_30.png","70","image-keyboard-response","87","166062","0.0-6.0-1.40","ALGO","1","m","rechts","21","","","self","j","90","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","88","166413","0.0-6.0-0.41","ALGO","1","m","rechts","21","","fixation","","","",""
"1219","img/120_150.png","70","image-keyboard-response","89","167633","0.0-6.0-1.41","ALGO","1","m","rechts","21","","","self","f","120","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","90","167935","0.0-6.0-0.42","ALGO","1","m","rechts","21","","fixation","","","",""
"1162","img/120_330.png","74","image-keyboard-response","91","169098","0.0-6.0-1.42","ALGO","1","m","rechts","21","","","self","f","120","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","92","169450","0.0-6.0-0.43","ALGO","1","m","rechts","21","","fixation","","","",""
"1112","img/90_210.png","74","image-keyboard-response","93","170563","0.0-6.0-1.43","ALGO","1","m","rechts","21","","","self","j","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","94","170965","0.0-6.0-0.44","ALGO","1","m","rechts","21","","fixation","","","",""
"1306","img/L30_180.png","70","image-keyboard-response","95","172272","0.0-6.0-1.44","ALGO","1","m","rechts","21","","","self","f","30","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","96","172574","0.0-6.0-0.45","ALGO","1","m","rechts","21","","fixation","","","",""
"946","img/0_60.png","74","image-keyboard-response","97","173521","0.0-6.0-1.45","ALGO","1","m","rechts","21","","","self","j","0","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","98","173923","0.0-6.0-0.46","ALGO","1","m","rechts","21","","fixation","","","",""
"1339","img/150_240.png","74","image-keyboard-response","99","175263","0.0-6.0-1.46","ALGO","1","m","rechts","21","","","self","j","150","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","100","175615","0.0-6.0-0.47","ALGO","1","m","rechts","21","","fixation","","","",""
