"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","session","sex","handedness","age","responses","test_part","condition","correct_response","angle","correct"
"1201","<p>Mental Rotation Experiment.</p> <p>Dr&uuml;cke eine beliebige Taste, um anzufangen.</p>","72","html-keyboard-response","0","1201","0.0-0.0","SAST","3","f","links","18","","","","","",""
"5583","","","survey-text","1","6787","0.0-1.0","SAST","3","f","links","18","{""Q0"":""SAST""}","","","","",""
"3502","","","survey-text","2","10289","0.0-2.0","SAST","3","f","links","18","{""Q0"":""3""}","","","","",""
"2833","","","survey-multi-choice","3","13126","0.0-3.0","SAST","3","f","links","18","{""Q0"":""f"",""Q1"":""links""}","","","","",""
"9704","","","survey-text","4","22831","0.0-4.0","SAST","3","f","links","18","{""Q0"":""18""}","","","","",""
"32400","<p>Stell dir vor, dass du vor einem runden Tisch stehst, auf dem sich ein blauer Ball am Tischrand befindet. Entlang des Tischrands ist jeweils ein verschieden langer Pfeil. Nun bleibst du an deinem Platz vor dem Tisch und rotierst den Tisch entlang des Pfeils (gleiche Richtung und LÃ¤nge). </p> <img src='img/30_180.png'></img> <br><p> Nachdem du diese (vorgestellte) Rotation durchgef&uuml;hrt hast, schau in Richtung der Tischmitte, und entscheide dann, ob der Ball links oder rechts von dir liegt.</p> <p>Dr&uuml;cke die <strong>'f'</strong>-Taste f&uuml;r links, die <strong>'j'</strong>-Taste f&uuml;r rechts.</p><br><p> Das Bild wird jeweils 1 Sekunde lang pr&auml;sentiert. Du hast 3 Sekunden Zeit eine Entscheidung zu treffen.</p>","74","html-keyboard-response","5","55232","0.0-5.0","SAST","3","f","links","18","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","6","56535","0.0-6.0-0.0","SAST","3","f","links","18","","fixation","","","",""
"1646","img/120_270.png","70","image-keyboard-response","7","58184","0.0-6.0-1.0","SAST","3","f","links","18","","","object","j","120","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","8","58686","0.0-6.0-0.1","SAST","3","f","links","18","","fixation","","","",""
"2952","img/30_120.png","74","image-keyboard-response","9","61639","0.0-6.0-1.1","SAST","3","f","links","18","","","object","j","30","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","10","61940","0.0-6.0-0.2","SAST","3","f","links","18","","fixation","","","",""
"1781","img/30_270.png","70","image-keyboard-response","11","63722","0.0-6.0-1.2","SAST","3","f","links","18","","","object","f","30","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","12","64224","0.0-6.0-0.3","SAST","3","f","links","18","","fixation","","","",""
"1402","img/60_270.png","70","image-keyboard-response","13","65627","0.0-6.0-1.3","SAST","3","f","links","18","","","object","f","60","true"
