"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","session","sex","handedness","age","responses","test_part","condition","correct_response","angle","correct"
"872","<p>Mental Rotation Experiment.</p> <p>Dr&uuml;cke eine beliebige Taste, um anzufangen.</p>","13","html-keyboard-response","0","884","0.0-0.0","FLSE","4","m","rechts","23","","","","","",""
"6061","","","survey-text","1","6947","0.0-1.0","FLSE","4","m","rechts","23","{""Q0"":""FLSE""}","","","","",""
"3541","","","survey-text","2","10490","0.0-2.0","FLSE","4","m","rechts","23","{""Q0"":""4""}","","","","",""
"19631","","","survey-multi-choice","3","30124","0.0-3.0","FLSE","4","m","rechts","23","{""Q0"":""m"",""Q1"":""rechts""}","","","","",""
"5158","","","survey-text","4","35284","0.0-4.0","FLSE","4","m","rechts","23","{""Q0"":""23""}","","","","",""
"41264","<p>Stell dir vor, dass du vor einem runden Tisch stehst, auf dem sich ein blauer Ball am Tischrand befindet. Entlang des Tischrands ist jeweils ein verschieden langer Pfeil. Nun bleibst du an deinem Platz vor dem Tisch und rotierst den Tisch entlang des Pfeils (gleiche Richtung und LÃ¤nge). </p> <img src='img/30_180.png'></img> <br><p> Nachdem du diese (vorgestellte) Rotation durchgef&uuml;hrt hast, schau in Richtung der Tischmitte, und entscheide dann, ob der Ball links oder rechts von dir liegt.</p> <p>Dr&uuml;cke die <strong>'f'</strong>-Taste f&uuml;r links, die <strong>'j'</strong>-Taste f&uuml;r rechts.</p><br><p> Das Bild wird jeweils 1 Sekunde lang pr&auml;sentiert. Du hast 3 Sekunden Zeit eine Entscheidung zu treffen.</p>","70","html-keyboard-response","5","76557","0.0-5.0","FLSE","4","m","rechts","23","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","6","78024","0.0-6.0-0.0","FLSE","4","m","rechts","23","","fixation","","","",""
"1137","img/30_60.png","70","image-keyboard-response","7","79181","0.0-6.0-1.0","FLSE","4","m","rechts","23","","","object","j","30","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","8","79598","0.0-6.0-0.1","FLSE","4","m","rechts","23","","fixation","","","",""
"1222","img/60_30.png","70","image-keyboard-response","9","80838","0.0-6.0-1.1","FLSE","4","m","rechts","23","","","object","f","60","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","10","81197","0.0-6.0-0.2","FLSE","4","m","rechts","23","","fixation","","","",""
"892","img/90_300.png","74","image-keyboard-response","11","82111","0.0-6.0-1.2","FLSE","4","m","rechts","23","","","object","j","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","12","82618","0.0-6.0-0.3","FLSE","4","m","rechts","23","","fixation","","","",""
"644","img/0_150.png","74","image-keyboard-response","13","83278","0.0-6.0-1.3","FLSE","4","m","rechts","23","","","object","j","0","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","14","83634","0.0-6.0-0.4","FLSE","4","m","rechts","23","","fixation","","","",""
"617","img/0_240.png","70","image-keyboard-response","15","84268","0.0-6.0-1.4","FLSE","4","m","rechts","23","","","object","f","0","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","16","84773","0.0-6.0-0.5","FLSE","4","m","rechts","23","","fixation","","","",""
"829","img/90_60.png","70","image-keyboard-response","17","85621","0.0-6.0-1.5","FLSE","4","m","rechts","23","","","object","f","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","18","85979","0.0-6.0-0.6","FLSE","4","m","rechts","23","","fixation","","","",""
"571","img/0_210.png","70","image-keyboard-response","19","86565","0.0-6.0-1.6","FLSE","4","m","rechts","23","","","object","f","0","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","20","87072","0.0-6.0-0.7","FLSE","4","m","rechts","23","","fixation","","","",""
"814","img/90_30.png","70","image-keyboard-response","21","87904","0.0-6.0-1.7","FLSE","4","m","rechts","23","","","object","f","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","22","88432","0.0-6.0-0.8","FLSE","4","m","rechts","23","","fixation","","","",""
"613","img/0_270.png","70","image-keyboard-response","23","89064","0.0-6.0-1.8","FLSE","4","m","rechts","23","","","object","f","0","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","24","89369","0.0-6.0-0.9","FLSE","4","m","rechts","23","","fixation","","","",""
"888","img/120_210.png","70","image-keyboard-response","25","90275","0.0-6.0-1.9","FLSE","4","m","rechts","23","","","object","f","120","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","26","90729","0.0-6.0-0.10","FLSE","4","m","rechts","23","","fixation","","","",""
"791","img/60_150.png","74","image-keyboard-response","27","91538","0.0-6.0-1.10","FLSE","4","m","rechts","23","","","object","j","60","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","28","92012","0.0-6.0-0.11","FLSE","4","m","rechts","23","","fixation","","","",""
"781","img/90_210.png","70","image-keyboard-response","29","92810","0.0-6.0-1.11","FLSE","4","m","rechts","23","","","object","f","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","30","93136","0.0-6.0-0.12","FLSE","4","m","rechts","23","","fixation","","","",""
"1015","img/30_240.png","74","image-keyboard-response","31","94171","0.0-6.0-1.12","FLSE","4","m","rechts","23","","","object","f","30","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","32","94542","0.0-6.0-0.13","FLSE","4","m","rechts","23","","fixation","","","",""
"903","img/90_120.png","74","image-keyboard-response","33","95464","0.0-6.0-1.13","FLSE","4","m","rechts","23","","","object","j","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","34","95825","0.0-6.0-0.14","FLSE","4","m","rechts","23","","fixation","","","",""
"877","img/L120_180.png","74","image-keyboard-response","35","96723","0.0-6.0-1.14","FLSE","4","m","rechts","23","","","object","j","120","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","36","97152","0.0-6.0-0.15","FLSE","4","m","rechts","23","","fixation","","","",""
"904","img/150_270.png","70","image-keyboard-response","37","98074","0.0-6.0-1.15","FLSE","4","m","rechts","23","","","object","j","150","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","38","98480","0.0-6.0-0.16","FLSE","4","m","rechts","23","","fixation","","","",""
"1666","img/60_90.png","70","image-keyboard-response","39","100168","0.0-6.0-1.16","FLSE","4","m","rechts","23","","","object","j","60","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","40","100623","0.0-6.0-0.17","FLSE","4","m","rechts","23","","fixation","","","",""
"1179","img/120_90.png","74","image-keyboard-response","41","101820","0.0-6.0-1.17","FLSE","4","m","rechts","23","","","object","f","120","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","42","102325","0.0-6.0-0.18","FLSE","4","m","rechts","23","","fixation","","","",""
"982","img/150_120.png","74","image-keyboard-response","43","103315","0.0-6.0-1.18","FLSE","4","m","rechts","23","","","object","f","150","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","44","103717","0.0-6.0-0.19","FLSE","4","m","rechts","23","","fixation","","","",""
"1057","img/90_330.png","74","image-keyboard-response","45","104791","0.0-6.0-1.19","FLSE","4","m","rechts","23","","","object","j","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","46","105247","0.0-6.0-0.20","FLSE","4","m","rechts","23","","fixation","","","",""
"2331","img/150_240.png","74","image-keyboard-response","47","107585","0.0-6.0-1.20","FLSE","4","m","rechts","23","","","object","j","150","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","48","108049","0.0-6.0-0.21","FLSE","4","m","rechts","23","","fixation","","","",""
"883","img/120_330.png","74","image-keyboard-response","49","108951","0.0-6.0-1.21","FLSE","4","m","rechts","23","","","object","j","120","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","50","109252","0.0-6.0-0.22","FLSE","4","m","rechts","23","","fixation","","","",""
"975","img/60_180.png","70","image-keyboard-response","51","110234","0.0-6.0-1.22","FLSE","4","m","rechts","23","","","object","f","60","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","52","110749","0.0-6.0-0.23","FLSE","4","m","rechts","23","","fixation","","","",""
"965","img/120_270.png","70","image-keyboard-response","53","111732","0.0-6.0-1.23","FLSE","4","m","rechts","23","","","object","j","120","false"
