"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","session","sex","handedness","age","responses","test_part","condition","correct_response","angle","correct"
"13240","<p>Mental Rotation Experiment.</p> <p>Dr&uuml;cke eine beliebige Taste, um anzufangen.</p>","13","html-keyboard-response","0","13266","0.0-0.0","FLSE","4","m","rechts","23","","","","","",""
"7415","","","survey-text","1","20684","0.0-1.0","FLSE","4","m","rechts","23","{""Q0"":""FLSE""}","","","","",""
"2759","","","survey-text","2","23443","0.0-2.0","FLSE","4","m","rechts","23","{""Q0"":""4""}","","","","",""
"21204","","","survey-multi-choice","3","44651","0.0-3.0","FLSE","4","m","rechts","23","{""Q0"":""m"",""Q1"":""rechts""}","","","","",""
"2946","","","survey-text","4","47599","0.0-4.0","FLSE","4","m","rechts","23","{""Q0"":""23""}","","","","",""
"33671","<p> Stell dir vor, dass du vor einem runden Tisch stehst, auf dem sich ein blauer Ball am Tischrand befindet. Entlang des Tischrands ist jeweils ein verschieden langer Pfeil. Nun bewegst du dich entlang dieses Pfeils bis an seine Spitze. Wenn du am Ende des Pfeils angekommen bist, schau zur Tischmitte. </p> <img src='img/90_180.png'></img> <br> <p>Entscheide dann, ob der Ball von deiner neuen (vorgestellten) Position links oder rechts von dir liegt.</p> <p>Dr&uuml;cke die <strong>'f'</strong>-Taste f&uuml;r links, die <strong>'j'</strong>-Taste f&uuml;r rechts.</p> <br><p> Das Bild wird jeweils 1 Sekunde lang pr&auml;sentiert. Du hast 3 Sekunden Zeit eine Entscheidung zu treffen.</p>","74","html-keyboard-response","5","81278","0.0-5.0","FLSE","4","m","rechts","23","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","6","82619","0.0-6.0-0.0","FLSE","4","m","rechts","23","","fixation","","","",""
"1159","img/150_300.png","74","image-keyboard-response","7","83797","0.0-6.0-1.0","FLSE","4","m","rechts","23","","","self","j","150","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","8","84230","0.0-6.0-0.1","FLSE","4","m","rechts","23","","fixation","","","",""
"648","img/L30_180.png","70","image-keyboard-response","9","84895","0.0-6.0-1.1","FLSE","4","m","rechts","23","","","self","f","30","true"
