"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","session","sex","handedness","age","responses","test_part","condition","correct_response","angle","correct"
"1586","<p>Mental Rotation Experiment.</p> <p>Dr&uuml;cke eine beliebige Taste, um anzufangen.</p>","32","html-keyboard-response","0","1588","0.0-0.0","FRKA","2","m","rechts","22","","","","","",""
"8143","","","survey-text","1","9732","0.0-1.0","FRKA","2","m","rechts","22","{""Q0"":""FRKA""}","","","","",""
"1644","","","survey-text","2","11377","0.0-2.0","FRKA","2","m","rechts","22","{""Q0"":""2""}","","","","",""
"4057","","","survey-multi-choice","3","15437","0.0-3.0","FRKA","2","m","rechts","22","{""Q0"":""m"",""Q1"":""rechts""}","","","","",""
"1642","","","survey-text","4","17080","0.0-4.0","FRKA","2","m","rechts","22","{""Q0"":""22""}","","","","",""
"16327","<p> Stell dir vor, dass du vor einem runden Tisch stehst, auf dem sich ein blauer Ball am Tischrand befindet. Entlang des Tischrands ist jeweils ein verschieden langer Pfeil. Nun bewegst du dich entlang dieses Pfeils bis an seine Spitze. Wenn du am Ende des Pfeils angekommen bist, schau zur Tischmitte. </p> <img src='img/90_180.png'></img> <br> <p>Entscheide dann, ob der Ball von deiner neuen (vorgestellten) Position links oder rechts von dir liegt.</p> <p>Dr&uuml;cke die <strong>'f'</strong>-Taste f&uuml;r links, die <strong>'j'</strong>-Taste f&uuml;r rechts.</p> <br><p> Das Bild wird jeweils 1 Sekunde lang pr&auml;sentiert. Du hast 3 Sekunden Zeit eine Entscheidung zu treffen.</p>","32","html-keyboard-response","5","33408","0.0-5.0","FRKA","2","m","rechts","22","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","6","34912","0.0-6.0-0.0","FRKA","2","m","rechts","22","","fixation","","","",""
"1793","img/90_60.png","74","image-keyboard-response","7","36706","0.0-6.0-1.0","FRKA","2","m","rechts","22","","","self","j","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","8","37008","0.0-6.0-0.1","FRKA","2","m","rechts","22","","fixation","","","",""
"1248","img/120_330.png","70","image-keyboard-response","9","38258","0.0-6.0-1.1","FRKA","2","m","rechts","22","","","self","f","120","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","10","38660","0.0-6.0-0.2","FRKA","2","m","rechts","22","","fixation","","","",""
"856","img/0_120.png","74","image-keyboard-response","11","39517","0.0-6.0-1.2","FRKA","2","m","rechts","22","","","self","j","0","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","12","39819","0.0-6.0-0.3","FRKA","2","m","rechts","22","","fixation","","","",""
"2408","img/90_180.png","74","image-keyboard-response","13","42228","0.0-6.0-1.3","FRKA","2","m","rechts","22","","","self","j","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","14","42630","0.0-6.0-0.4","FRKA","2","m","rechts","22","","fixation","","","",""
"843","img/0_210.png","70","image-keyboard-response","15","43475","0.0-6.0-1.4","FRKA","2","m","rechts","22","","","self","f","0","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","16","43927","0.0-6.0-0.5","FRKA","2","m","rechts","22","","fixation","","","",""
"634","img/0_30.png","74","image-keyboard-response","17","44562","0.0-6.0-1.5","FRKA","2","m","rechts","22","","","self","j","0","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","18","45014","0.0-6.0-0.6","FRKA","2","m","rechts","22","","fixation","","","",""
"1569","img/120_270.png","74","image-keyboard-response","19","46584","0.0-6.0-1.6","FRKA","2","m","rechts","22","","","self","j","120","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","20","46986","0.0-6.0-0.7","FRKA","2","m","rechts","22","","fixation","","","",""
"1412","img/L90_180.png","70","image-keyboard-response","21","48399","0.0-6.0-1.7","FRKA","2","m","rechts","22","","","self","f","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","22","48851","0.0-6.0-0.8","FRKA","2","m","rechts","22","","fixation","","","",""
"1824","img/60_210.png","74","image-keyboard-response","23","50676","0.0-6.0-1.8","FRKA","2","m","rechts","22","","","self","j","60","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","24","50978","0.0-6.0-0.9","FRKA","2","m","rechts","22","","fixation","","","",""
"1367","img/30_60.png","74","image-keyboard-response","25","52346","0.0-6.0-1.9","FRKA","2","m","rechts","22","","","self","j","30","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","26","52798","0.0-6.0-0.10","FRKA","2","m","rechts","22","","fixation","","","",""
"1146","img/90_120.png","70","image-keyboard-response","27","53945","0.0-6.0-1.10","FRKA","2","m","rechts","22","","","self","f","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","28","54447","0.0-6.0-0.11","FRKA","2","m","rechts","22","","fixation","","","",""
"963","img/L150_180.png","70","image-keyboard-response","29","55411","0.0-6.0-1.11","FRKA","2","m","rechts","22","","","self","f","150","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","30","55813","0.0-6.0-0.12","FRKA","2","m","rechts","22","","fixation","","","",""
"781","img/120_150.png","70","image-keyboard-response","31","56595","0.0-6.0-1.12","FRKA","2","m","rechts","22","","","self","f","120","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","32","56997","0.0-6.0-0.13","FRKA","2","m","rechts","22","","fixation","","","",""
"1844","img/120_30.png","74","image-keyboard-response","33","58842","0.0-6.0-1.13","FRKA","2","m","rechts","22","","","self","j","120","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","34","59344","0.0-6.0-0.14","FRKA","2","m","rechts","22","","fixation","","","",""
"830","img/150_120.png","70","image-keyboard-response","35","60175","0.0-6.0-1.14","FRKA","2","m","rechts","22","","","self","f","150","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","36","60477","0.0-6.0-0.15","FRKA","2","m","rechts","22","","fixation","","","",""
"1183","img/90_210.png","74","image-keyboard-response","37","61661","0.0-6.0-1.15","FRKA","2","m","rechts","22","","","self","j","90","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","38","62163","0.0-6.0-0.16","FRKA","2","m","rechts","22","","fixation","","","",""
"992","img/30_90.png","70","image-keyboard-response","39","63156","0.0-6.0-1.16","FRKA","2","m","rechts","22","","","self","j","30","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","40","63508","0.0-6.0-0.17","FRKA","2","m","rechts","22","","fixation","","","",""
"808","img/0_240.png","70","image-keyboard-response","41","64317","0.0-6.0-1.17","FRKA","2","m","rechts","22","","","self","f","0","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","42","64769","0.0-6.0-0.18","FRKA","2","m","rechts","22","","fixation","","","",""
"null","img/0_270.png","null","image-keyboard-response","43","67772","0.0-6.0-1.18","FRKA","2","m","rechts","22","","","self","f","0","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","44","68074","0.0-6.0-0.19","FRKA","2","m","rechts","22","","fixation","","","",""
"914","img/0_150.png","74","image-keyboard-response","45","68989","0.0-6.0-1.19","FRKA","2","m","rechts","22","","","self","j","0","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","46","69491","0.0-6.0-0.20","FRKA","2","m","rechts","22","","fixation","","","",""
"1405","img/60_150.png","70","image-keyboard-response","47","70897","0.0-6.0-1.20","FRKA","2","m","rechts","22","","","self","f","60","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","48","71349","0.0-6.0-0.21","FRKA","2","m","rechts","22","","fixation","","","",""
"899","img/L30_180.png","70","image-keyboard-response","49","72250","0.0-6.0-1.21","FRKA","2","m","rechts","22","","","self","f","30","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","50","72601","0.0-6.0-0.22","FRKA","2","m","rechts","22","","fixation","","","",""
"893","img/150_180.png","74","image-keyboard-response","51","73496","0.0-6.0-1.22","FRKA","2","m","rechts","22","","","self","j","150","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","52","73997","0.0-6.0-0.23","FRKA","2","m","rechts","22","","fixation","","","",""
"1152","img/150_270.png","74","image-keyboard-response","53","75151","0.0-6.0-1.23","FRKA","2","m","rechts","22","","","self","j","150","true"
